timestamp,dataset_name,data_type,features,model_name,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features,random_state,class_weight,bootstrap,accuracy,r2,auroc,recall,precision,avg_precision,f1,f05
2025-05-21 23:36:11,Dataset_v1,val,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'ewa_driver_results', 'Race_Time_Encoding', 'n_past_race_wins', 'n_past_podiums', 'pos_gained_encoding', 'TopTeam_Red Bull Racing', 'pos_gained_encoding_simple', 'Qual_Q3_Time_Normal', 'TopTeam_Ferrari', 'TopTeam_McLaren', 'Sprint_Race_Position', 'Sprint_Qual_Position', 'TopTeam_Mercedes', 'n_past', 'DriverNumber', 'lag_SpeedST', 'lag_stint', 'lag_Sector2Time', 'lag_Sector1Time', 'Round_Number', 'Year', 'Race_Date_Code', 'lag_lap_time', 'lag_Sector3Time', 'Circuit_Type', 'Event_Type']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.8728813559322034,0.01666666666666683,0.8995833333333334,0.6944444444444444,0.5681818181818182,0.5118096045046984,0.625,0.589622641509434
2025-05-21 23:39:06,Dataset_v1,train,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'ewa_driver_results', 'Race_Time_Encoding', 'n_past_podiums', 'pos_gained_encoding', 'TopTeam_Red Bull Racing', 'Qual_Q3_Time_Normal', 'TopTeam_Ferrari', 'TopTeam_McLaren', 'TopTeam_Mercedes']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.925895087427144,0.4262348760561264,0.9722696383136333,0.8142076502732241,0.7303921568627451,0.8536141831249794,0.7700258397932818,0.7457457457457457
2025-05-21 23:39:06,Dataset_v1,val,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'ewa_driver_results', 'Race_Time_Encoding', 'n_past_podiums', 'pos_gained_encoding', 'TopTeam_Red Bull Racing', 'Qual_Q3_Time_Normal', 'TopTeam_Ferrari', 'TopTeam_McLaren', 'TopTeam_Mercedes']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.8686440677966102,-0.016111111111110965,0.9025000000000001,0.6944444444444444,0.5555555555555556,0.570023330019001,0.6172839506172839,0.5787037037037037
2025-05-21 23:39:36,Dataset_v1,test,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding', 'ewa_driver_results', 'Race_Time_Encoding', 'n_past_podiums', 'pos_gained_encoding', 'TopTeam_Red Bull Racing', 'Qual_Q3_Time_Normal', 'TopTeam_Ferrari', 'TopTeam_McLaren', 'TopTeam_Mercedes']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.9473684210526315,0.6041666666666666,0.988095238095238,0.9523809523809523,0.7692307692307693,0.9321559491174707,0.8510638297872339,0.8
2025-05-21 23:41:20,Dataset_v1,train,"['n_past_podiums_last_5', 'Qual_Position', 'ewa_driver_results', 'n_past_podiums']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.9100749375520399,0.30374569229282755,0.9637454775784512,0.8524590163934426,0.6582278481012658,0.8158558181841792,0.7428571428571428,0.6896551724137929
2025-05-21 23:41:20,Dataset_v1,val,"['n_past_podiums_last_5', 'Qual_Position', 'ewa_driver_results', 'n_past_podiums']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.8686440677966102,-0.016111111111110965,0.9040972222222221,0.8055555555555556,0.5471698113207547,0.5985802523510565,0.651685393258427,0.5846774193548387
2025-05-21 23:41:38,Dataset_v1,test,"['n_past_podiums_last_5', 'Qual_Position', 'ewa_driver_results', 'n_past_podiums']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.9323308270676691,0.4910714285714285,0.9825680272108843,0.9523809523809523,0.7142857142857143,0.907757482516532,0.8163265306122449,0.7518796992481203
2025-05-21 23:42:08,Dataset_v1,train,"['n_past_podiums_last_5', 'Qual_Position', 'ewa_driver_results']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.9075770191507078,0.2844052948565172,0.9612628426036265,0.8524590163934426,0.65,0.7960623338146593,0.7375886524822695,0.6824146981627296
2025-05-21 23:42:08,Dataset_v1,val,"['n_past_podiums_last_5', 'Qual_Position', 'ewa_driver_results']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.8516949152542372,-0.14722222222222214,0.8987499999999999,0.8055555555555556,0.5087719298245614,0.5993002298374482,0.6236559139784946,0.5492424242424243
2025-05-21 23:42:08,Dataset_v1,test,"['n_past_podiums_last_5', 'Qual_Position', 'ewa_driver_results']",RF_trn,120,12,20,15,sqrt,27,balanced,False,0.9398496240601504,0.5476190476190476,0.9834183673469389,1.0,0.7241379310344828,0.9151647526346103,0.8400000000000001,0.7664233576642335
