timestamp,dataset_name,data_type,features,model_name,model_params,accuracy,r2,auroc,recall,precision,avg_precision,f1,f05
2025-05-29 00:14:03,Dataset_v1,test,"['Qual_Position', 'driver_encoding']",RF_trn,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27, 'class_weight': 'balanced', 'bootstrap': False}",0.9548872180451128,0.6607142857142857,0.9874574829931972,0.9523809523809523,0.8,0.9310057790240633,0.8695652173913043,0.8264462809917356
2025-05-29 00:14:17,Dataset_v1,train,"['Qual_Position', 'driver_encoding']",imb_rf,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27}",0.8992506244796004,0.21993730340214934,0.9444882819629188,0.6284153005464481,0.6845238095238095,0.746030180970187,0.6552706552706553,0.672514619883041
2025-05-29 00:14:17,Dataset_v1,val,"['Qual_Position', 'driver_encoding']",imb_rf,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27}",0.902542372881356,0.24611111111111117,0.9088888888888889,0.7777777777777778,0.6511627906976745,0.6516428641045731,0.7088607594936709,0.6730769230769231
2025-05-29 00:14:17,Dataset_v1,test,"['Qual_Position', 'driver_encoding']",imb_rf,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27}",0.9398496240601504,0.5476190476190476,0.98171768707483,0.9523809523809523,0.7407407407407407,0.8954495215129219,0.8333333333333334,0.7751937984496123
2025-05-29 00:14:26,Dataset_v1,train,"['Qual_Position', 'driver_encoding']",rus_boost,"{'n_estimators': None, 'max_depth': None, 'min_samples_split': None, 'min_samples_leaf': None, 'max_features': None, 'random_state': 27}",0.8892589508742714,0.14257571365690802,0.9373597646730437,0.6885245901639344,0.6237623762376238,0.7130558528262452,0.6545454545454545,0.6357214934409687
2025-05-29 00:14:26,Dataset_v1,val,"['Qual_Position', 'driver_encoding']",rus_boost,"{'n_estimators': None, 'max_depth': None, 'min_samples_split': None, 'min_samples_leaf': None, 'max_features': None, 'random_state': 27}",0.8813559322033898,0.08222222222222231,0.9063888888888889,0.7222222222222222,0.5909090909090909,0.6419305332966553,0.65,0.6132075471698113
2025-05-29 00:14:27,Dataset_v1,test,"['Qual_Position', 'driver_encoding']",rus_boost,"{'n_estimators': None, 'max_depth': None, 'min_samples_split': None, 'min_samples_leaf': None, 'max_features': None, 'random_state': 27}",0.9097744360902256,0.3214285714285714,0.9657738095238094,0.9047619047619048,0.6551724137931034,0.7816096747962415,0.7599999999999999,0.6934306569343065
2025-05-29 11:57:04,Dataset_v1,val,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding']",RF_trn,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27, 'class_weight': 'balanced', 'bootstrap': False}",0.8898305084745762,0.1477777777777779,0.9061111111111111,0.6944444444444444,0.625,0.6352593348251752,0.6578947368421053,0.6377551020408163
2025-05-29 11:57:04,Dataset_v1,test,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding']",RF_trn,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27, 'class_weight': 'balanced', 'bootstrap': False}",0.9548872180451128,0.6607142857142857,0.9880952380952381,0.9047619047619048,0.8260869565217391,0.9400016042792868,0.8636363636363636,0.84070796460177
2025-05-29 11:59:18,Dataset_v1,val,"['n_past_podiums_last_5', 'Qual_Position', 'driver_encoding']",imb_rf,"{'n_estimators': 120, 'max_depth': 12, 'min_samples_split': 20, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'random_state': 27}",0.8940677966101694,0.1805555555555557,0.8979861111111109,0.7222222222222222,0.6341463414634146,0.6252611329770481,0.6753246753246753,0.6499999999999999
